foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
680529692,THE PAUL & ELISABETH MERAGE,CA,98.5,0.985224080945538,91,True,98.5,69.2,0.0,0,96.07843137254902,111
205632706,GAINEY FOUNDATION,WI,98.3,0.9825925585985756,99,False,98.3,69.1,0.0,0,86.48648648648648,112
946069482,THE ZELLERBACH FAMILY FOUNDATION,CA,95.6,0.9561145902073416,174,True,95.6,69.1,0.8771929824561403,6,97.22222222222221,113
330643458,THE CUSHMAN FOUNDATION,CA,98.2,0.9817231786007758,101,True,98.2,69.1,0.0,0,99.6268656716418,114
946613066,HIRSCH FRED AND LUCILLE FDN TUW,NV,98.3,0.9827482181095408,98,False,98.3,69.1,0.0,0,96.92307692307692,115
954487544,THE MARK HUGHES FOUNDATION,CA,96.5,0.9652912056037743,149,True,96.5,69.1,0.5714285714285714,1,98.85714285714286,116
205150383,HIND FOUNDATION,CA,98.1,0.9807146063847328,105,True,98.1,69.0,0.0,0,96.7741935483871,117
371748608,PEERS NETWORK,CA,98.1,0.9810197499418476,103,True,98.1,69.0,0.0,0,97.22222222222221,118
236257083,THE ANNENBERG FOUNDATION,PA,94.5,0.944863045289295,197,False,94.5,69.0,1.1789600967351874,39,63.694074969770256,119
477315939,Reissa Foundation,DE,95.7,0.956569489567233,172,False,95.7,68.9,0.6734006734006733,2,62.96296296296296,120
942781744,FREIDENRICH FAMILY FOUNDATION,CA,97.9,0.9785256470968442,112,True,97.9,68.9,0.0,0,86.4406779661017,121
942427692,THE LEVY FAMILY FOUNDATION,CA,97.8,0.9780755677188456,114,True,97.8,68.9,0.0,0,96.875,122
203389111,Rose Marie Piper Foundation,CA,97.8,0.978416526511303,113,True,97.8,68.9,0.0,0,100.0,123
953201177,WARREN FAMILY FOUNDATION,CA,97.9,0.9786428260313774,111,True,97.9,68.9,0.0,0,83.09859154929578,124
686095780,TRAVERS FAMILY FOUNDATION,CA,97.9,0.9791716618655996,108,True,97.9,68.9,0.0,0,97.77777777777777,125
946187637,PENINSULA ENDOWMENT,CA,97.9,0.9789725180543634,109,True,97.9,68.9,0.0,0,93.75,126
833306050,The Hafif Foundation,CA,97.9,0.9794301578578356,107,True,97.9,68.9,0.0,0,93.33333333333333,127
475537866,10129 FOUNDATION,CA,97.6,0.975566193433874,117,True,97.6,68.8,0.0,0,93.10344827586206,128
510204494,Berkeley Pilgrimage Foundation,CA,97.7,0.9772207098371276,116,True,97.7,68.8,0.0,0,100.0,129
770471749,LEE FAMILY FOUNDATION,CA,97.7,0.9774596783554458,115,True,97.7,68.8,0.0,0,72.22222222222221,130
